pitcher,player_name,p_throws,delta_in,d_stuff_L,d_stuff_R,n_L,n_R,w_lhh,d_stuff_wtd,room_fb,room_tb,rel_own_p95,feasible,in_support
642232,"Yarbrough, Ryan",L,30,6.34979984310994,3.89340698437874,140,102,0.449061662198391,4.99647884453283,24.3558620689655,11.6441379310345,2.064,FALSE,FALSE
642232,"Yarbrough, Ryan",L,31,6.50294020852796,4.14387587402254,140,102,0.449061662198391,5.20324122530849,24.3558620689655,11.6441379310345,2.064,FALSE,FALSE
642232,"Yarbrough, Ryan",L,32,6.72442247968241,4.32187110591331,140,102,0.449061662198391,5.40076481933509,24.3558620689655,11.6441379310345,2.064,FALSE,FALSE
642232,"Yarbrough, Ryan",L,33,7.02798527656734,4.52881020007903,140,102,0.449061662198391,5.65109391405166,24.3558620689655,11.6441379310345,2.064,FALSE,FALSE
642232,"Yarbrough, Ryan",L,34,7.36234547232968,4.71015790677891,140,102,0.449061662198391,5.90115366342704,24.3558620689655,11.6441379310345,2.064,FALSE,FALSE
642232,"Yarbrough, Ryan",L,35,7.67432287295811,5.00240874258534,140,102,0.449061662198391,6.20226294322191,24.3558620689655,11.6441379310345,2.064,FALSE,FALSE
642232,"Yarbrough, Ryan",L,36,8.0508073181014,5.17521477650165,140,102,0.449061662198391,6.46653314303773,24.3558620689655,11.6441379310345,2.064,FALSE,FALSE
642397,"Soto, Gregory",L,-36,-2.53737719827618,1.15184032158778,85,235,0.323788546255507,-0.0426860559893203,26.5154748451098,9.48452515489016,5.04,FALSE,FALSE
642397,"Soto, Gregory",L,-35,-2.52689958055474,1.14386145238866,85,235,0.323788546255507,-0.0446889261194445,26.5154748451098,9.48452515489016,5.04,FALSE,FALSE
642397,"Soto, Gregory",L,-34,-2.5901752590202,1.15802584596078,85,235,0.323788546255507,-0.0555987408942962,26.5154748451098,9.48452515489016,5.04,FALSE,FALSE
642397,"Soto, Gregory",L,-33,-2.59090926450374,1.12016726513568,85,235,0.323788546255507,-0.081436809439196,26.5154748451098,9.48452515489016,5.04,FALSE,FALSE
642397,"Soto, Gregory",L,-32,-2.57559509306664,1.07435023065321,85,235,0.323788546255507,-0.107460259626121,26.5154748451098,9.48452515489016,5.04,FALSE,FALSE
642397,"Soto, Gregory",L,-31,-2.57367046912652,0.981994364049646,85,235,0.323788546255507,-0.169289183256292,26.5154748451098,9.48452515489016,5.04,FALSE,FALSE
642397,"Soto, Gregory",L,-30,-2.58936941573621,0.923936662229232,85,235,0.323788546255507,-0.213631605305833,26.5154748451098,9.48452515489016,5.04,FALSE,FALSE
642397,"Soto, Gregory",L,-29,-2.52678350932378,0.868166194130389,85,235,0.323788546255507,-0.231079634961601,26.5154748451098,9.48452515489016,5.04,FALSE,FALSE
642397,"Soto, Gregory",L,-28,-2.55791879265987,0.777577720689482,85,235,0.323788546255507,-0.302417846408216,26.5154748451098,9.48452515489016,5.04,FALSE,FALSE
642397,"Soto, Gregory",L,-27,-2.5344153635416,0.674049636784596,85,235,0.323788546255507,-0.364814581382697,26.5154748451098,9.48452515489016,5.04,FALSE,FALSE
642397,"Soto, Gregory",L,-26,-2.39760294754276,0.610527059789121,85,235,0.323788546255507,-0.363470982232436,26.5154748451098,9.48452515489016,5.04,FALSE,FALSE
642397,"Soto, Gregory",L,-25,-2.33633049840713,0.508689576911308,85,235,0.323788546255507,-0.412495337343781,26.5154748451098,9.48452515489016,5.04,FALSE,FALSE
642397,"Soto, Gregory",L,-24,-2.28128571580242,0.447039420632437,85,235,0.323788546255507,-0.436361009006162,26.5154748451098,9.48452515489016,5.04,FALSE,FALSE
642397,"Soto, Gregory",L,-23,-2.14984405242754,0.383046219658702,85,235,0.323788546255507,-0.437074639364818,26.5154748451098,9.48452515489016,5.04,FALSE,FALSE
642397,"Soto, Gregory",L,-22,-2.12298540937794,0.33006058403303,85,235,0.323788546255507,-0.464207612071404,26.5154748451098,9.48452515489016,5.04,FALSE,FALSE
642397,"Soto, Gregory",L,-21,-2.03872970230433,0.323392634438449,85,235,0.323788546255507,-0.441435523053156,26.5154748451098,9.48452515489016,5.04,FALSE,FALSE
642397,"Soto, Gregory",L,-20,-1.73404227924512,0.337972643790008,85,235,0.323788546255507,-0.332922055959251,26.5154748451098,9.48452515489016,5.04,FALSE,FALSE
642397,"Soto, Gregory",L,-19,-1.748207063684,0.334157118045503,85,235,0.323788546255507,-0.340088553131231,26.5154748451098,9.48452515489016,5.04,FALSE,FALSE
642397,"Soto, Gregory",L,-18,-1.74964071504893,0.346572939133851,85,235,0.323788546255507,-0.332157032594935,26.5154748451098,9.48452515489016,5.04,FALSE,FALSE
642397,"Soto, Gregory",L,-17,-1.62712117453051,0.34787206875528,85,235,0.323788546255507,-0.291608122352675,26.5154748451098,9.48452515489016,5.04,FALSE,FALSE
642397,"Soto, Gregory",L,-16,-1.31411353827324,0.350587934169275,85,235,0.323788546255507,-0.188423335542288,26.5154748451098,9.48452515489016,5.04,FALSE,FALSE
642397,"Soto, Gregory",L,-15,-1.28808605065166,0.373551856428392,85,235,0.323788546255507,-0.164467465908101,26.5154748451098,9.48452515489016,5.04,FALSE,FALSE
