pitcher,player_name,p_throws,pt,n_pt,wt,best_delta_in,compromise_gain,at_comp,own_best,own_delta,contrib
641312,"Anderson, Shaun",R,SL,42,0.291666666666667,-5,0.26388538919963,0.535520182828255,0.535520182828255,-5,0.156193386658241
641312,"Anderson, Shaun",R,FF,41,0.284722222222222,-5,0.26388538919963,-0.014374643297986,0.0658754830742691,3,-0.00409278038345434
678906,"Teng, Kai-Wei",R,ST,191,0.378217821782178,-3,0.26308911127532,0.63248314173728,0.63248314173728,-3,0.239216396181823
678906,"Teng, Kai-Wei",R,FF,143,0.283168316831683,-3,0.26308911127532,0.0270479298975263,0.0304651392854873,-4,0.00765911678286387
678906,"Teng, Kai-Wei",R,SI,71,0.140594059405941,-3,0.26308911127532,-0.0173200369232774,0.0468541128795029,4,-0.00243509430010435
678906,"Teng, Kai-Wei",R,CH,53,0.104950495049505,-3,0.26308911127532,-0.055615065311656,0.180846649536772,3,-0.00583682863666885
647336,"Soroka, Michael",R,ST,218,0.314121037463977,-1,0.260530688404121,0.829087515371721,0.829087515371721,-1,0.260433830476996
647336,"Soroka, Michael",R,FF,234,0.337175792507205,-1,0.260530688404121,0.0052940177198134,0.0052940177198134,-1,0.00178501462022527
647336,"Soroka, Michael",R,CH,89,0.128242074927954,-1,0.260530688404121,0.0125373723629864,0.0125373723629864,-1,0.00160781864597376
647336,"Soroka, Michael",R,SI,74,0.106628242074928,-1,0.260530688404121,-0.00879116298531175,0.0568123453736937,2,-0.000937386254917967
647336,"Soroka, Michael",R,FC,79,0.113832853025937,-1,0.260530688404121,-0.0207197572709379,0.00702186659344039,-2,-0.00235858908415575
677955,"Hill, Jaden",R,SL,44,0.234042553191489,-2,0.258272319015906,0.943613562096694,0.943613562096694,-2,0.220845727299226
677955,"Hill, Jaden",R,FF,70,0.372340425531915,-2,0.258272319015906,0.00316458732437435,0.00316458732437435,-2,0.00117830379099045
677955,"Hill, Jaden",R,SI,40,0.212765957446809,-2,0.258272319015906,-0.0491645179127812,0.0861388272053268,2,-0.0104605357261237
594580,"Moll, Sam",L,ST,88,0.29042904290429,-4,0.252167676924092,0.512905391760294,1.10444967514116,5,0.148962622029392
594580,"Moll, Sam",L,SI,136,0.448844884488449,-4,0.252167676924092,0.122056165254159,0.126922494007322,-5,0.054784285394606
594580,"Moll, Sam",L,FF,47,0.155115511551155,-4,0.252167676924092,0.140470797807605,0.143357257506538,-5,0.0217891996599256
668678,"Gallen, Zac",R,SL,172,0.238557558945908,-3,0.249712895024971,0.761318013606226,0.761318013606226,-3,0.181618166907449
668678,"Gallen, Zac",R,CU,148,0.205270457697642,-3,0.249712895024971,0.435273250365347,0.435273250365347,-3,0.0893487393260351
668678,"Gallen, Zac",R,FF,230,0.319001386962552,-3,0.249712895024971,0.0301182941266744,0.0301182941266744,-3,0.00960777759935523
668678,"Gallen, Zac",R,SI,44,0.0610263522884882,-3,0.249712895024971,-0.0926480788758256,0.0236343314940362,1,-0.00565397430032777
668678,"Gallen, Zac",R,CH,127,0.176144244105409,-3,0.249712895024971,-0.143108931180607,0.0347163474541734,1,-0.0252078145075411
678020,"Halvorsen, Seth",R,SL,45,0.290322580645161,-4,0.249250571137782,0.70903408763903,0.70903408763903,-4,0.205848606088751
678020,"Halvorsen, Seth",R,FF,96,0.619354838709677,-4,0.249250571137782,0.0337270477778225,0.0337270477778225,-4,0.0208890102365868
694738,"Roupp, Landen",R,CU,260,0.274261603375527,3,0.248879943327874,0.590339242265863,0.590339242265863,3,0.16190738711933
694738,"Roupp, Landen",R,CH,245,0.258438818565401,3,0.248879943327874,0.390987802927912,0.390987802927912,3,0.101046425862171
694738,"Roupp, Landen",R,SI,272,0.286919831223629,3,0.248879943327874,0.0784823556234679,0.0784823556234679,3,0.0225181442295182
694738,"Roupp, Landen",R,FF,43,0.0453586497890295,3,0.248879943327874,0.00550263130706197,0.0134837398660728,1,0.000249591926375174
694738,"Roupp, Landen",R,FC,128,0.135021097046414,3,0.248879943327874,-0.272858143026757,0.129255500901599,-3,-0.0368416058095199
683618,"Henriquez, Edgardo",R,SL,55,0.180327868852459,-2,0.248624759171526,1.32088258704576,1.32088258704576,-2,0.238191941926285
683618,"Henriquez, Edgardo",R,FF,103,0.337704918032787,-2,0.248624759171526,-0.0106645262552245,0,0,-0.00360146296487909
683618,"Henriquez, Edgardo",R,SI,103,0.337704918032787,-2,0.248624759171526,-0.0646508149462183,0.0604583947868553,2,-0.0218328981621655
684974,"Yoho, Craig",R,CH,85,0.551948051948052,-4,0.247633780324256,0.247633780324256,0.247633780324256,-4,0.136680982646505
669020,"Rolison, Ryan",L,CU,50,0.179856115107914,-3,0.247234901018235,0.831544555537075,0.831544555537075,-3,0.149558373298035
669020,"Rolison, Ryan",L,ST,43,0.154676258992806,-3,0.247234901018235,0.117459683600937,0.32193115531375,-2,0.0181682244418716
669020,"Rolison, Ryan",L,FF,111,0.399280575539568,-3,0.247234901018235,0.0343056363605943,0.0343056363605943,-3,0.0136975742303092
607192,"Glasnow, Tyler",R,SL,46,0.182539682539683,-2,0.244696671779567,0.835827357842668,0.835827357842668,-2,0.152571660558582
607192,"Glasnow, Tyler",R,CU,68,0.26984126984127,-2,0.244696671779567,0.306015538642012,0.318513928705828,-1,0.0825756215383206
607192,"Glasnow, Tyler",R,FF,83,0.329365079365079,-2,0.244696671779567,0.0313661760227536,0.0313661760227536,-2,0.0103309230551133
607192,"Glasnow, Tyler",R,SI,55,0.218253968253968,-2,0.244696671779567,-0.00358084381558361,0,0,-0.000781533372448804
592155,"Booser, Cam",L,FC,60,0.397350993377483,2,0.241904245313309,0.536256902701186,0.536256902701186,2,0.213082212993849
592155,"Booser, Cam",L,FF,79,0.52317880794702,2,0.241904245313309,0.0183452650187197,0.0287790172592174,-1,0.00959785388396592
676477,"Whitlock, Garrett",R,SL,69,0.233898305084746,-10,0.241652997151679,2.86612862917423,2.86612862917423,-10,0.670382628518719
676477,"Whitlock, Garrett",R,SI,169,0.572881355932203,-10,0.241652997151679,-0.100128747553733,0.0751869284504922,8,-0.057361892666376
676477,"Whitlock, Garrett",R,CH,57,0.193220338983051,-10,0.241652997151679,-1.92199092836309,1.45283045929933,8,-0.371367738700664
702273,"Schultz, Noah",L,ST,79,0.159274193548387,-4,0.240600265079303,0.980506718630048,0.980506718630048,-4,0.156169416878576
702273,"Schultz, Noah",L,CH,62,0.125,-4,0.240600265079303,0.404503992093827,0.404503992093827,-4,0.0505629990117283
702273,"Schultz, Noah",L,SI,117,0.235887096774194,-4,0.240600265079303,0.100975847078346,0.100975847078346,-4,0.0238188994116259
702273,"Schultz, Noah",L,FF,121,0.243951612903226,-4,0.240600265079303,0.0174361190642419,0.0205109103590477,-3,0.00425356936849449
702273,"Schultz, Noah",L,FC,101,0.203629032258065,-4,0.240600265079303,-0.00965441146995289,0.145380194008007,4,-0.00196591846464767
643410,"Leiter Jr., Mark",R,FS,56,0.363636363636364,-3,0.239857993688885,0.449329855591372,0.449329855591372,-3,0.163392674760499
643410,"Leiter Jr., Mark",R,SI,46,0.298701298701299,-3,0.239857993688885,-0.0151512294967507,0.0464732708710792,3,-0.00452569192760087
664126,"Fairbanks, Pete",R,FC,59,0.220973782771536,-4,0.235630391165246,0.72476902748523,0.72476902748523,-4,0.160154953639058
664126,"Fairbanks, Pete",R,FF,147,0.550561797752809,-4,0.235630391165246,0.070551801724469,0.070551801724469,-4,0.0388431267921234
664126,"Fairbanks, Pete",R,SL,56,0.209737827715356,-4,0.235630391165246,0.153619196610158,0.153619196610158,-4,0.0322197565923928
607074,"Rodón, Carlos",L,SL,92,0.236503856041131,3,0.234281874359932,0.767763819146178,0.767763819146178,3,0.181579103756937
607074,"Rodón, Carlos",L,CH,66,0.169665809768638,3,0.234281874359932,0.354592707033657,0.392929470378369,2,0.0601622587769187
607074,"Rodón, Carlos",L,FF,168,0.431876606683805,3,0.234281874359932,-0.0103003962528361,0.0190597462466583,-2,-0.00444850018117343
607074,"Rodón, Carlos",L,SI,60,0.154241645244216,3,0.234281874359932,-0.0312353325376624,0.0638152057207714,-3,-0.00481778908035923
664141,"Brubaker, JT",R,SL,104,0.284931506849315,-2,0.230718954322889,0.682546582551848,0.682546582551848,-2,0.194479026261348
664141,"Brubaker, JT",R,SI,154,0.421917808219178,-2,0.230718954322889,0.0276195459405196,0.0457225962110076,2,0.0116531782872329
664141,"Brubaker, JT",R,CH,50,0.136986301369863,-2,0.230718954322889,-0.08353633457565,0.0980825643282488,2,-0.0114433335035137
663574,"Santillan, Tony",R,ST,41,0.221621621621622,-1,0.226398371877708,1.02706805250098,1.02706805250098,-1,0.227620487311028
663574,"Santillan, Tony",R,FF,140,0.756756756756757,-1,0.226398371877708,-0.00808346316196447,0.00881317789690691,2,-0.00611721536581095
670059,"Holderman, Colin",R,ST,86,0.299651567944251,-2,0.22565829991887,0.611829951849913,0.643474088244847,-4,0.183335804387082
670059,"Holderman, Colin",R,SI,156,0.543554006968641,-2,0.22565829991887,0.012768799495347,0.149205103619782,3,0.00694053212987503
702056,"Yesavage, Trey",R,FS,195,0.273109243697479,4,0.225625474764034,0.587532081359655,0.587532081359655,4,0.160460442388141
702056,"Yesavage, Trey",R,SL,187,0.261904761904762,4,0.225625474764034,0.214241194176646,0.214241194176646,4,0.0561107889510264
702056,"Yesavage, Trey",R,FF,332,0.464985994397759,4,0.225625474764034,0.0194720777269709,0.0194720777269709,4,0.00905424342486602
674841,"Alvarez, Andrew",L,CU,168,0.315196998123827,-2,0.223572396310808,0.749246127841294,0.749246127841294,-2,0.236160130351477
674841,"Alvarez, Andrew",L,SI,69,0.129455909943715,-2,0.223572396310808,0.0601618466757545,0.0601618466757545,-2,0.00778830660530405
674841,"Alvarez, Andrew",L,FF,145,0.272045028142589,-2,0.223572396310808,-0.0128981725509411,0,0,-0.00350888371460874
674841,"Alvarez, Andrew",L,SL,135,0.25328330206379,-2,0.223572396310808,-0.0930915035954815,0.126274537036716,-1,-0.0235785234247467
681892,"Funderburk, Kody",L,FC,55,0.325443786982249,-5,0.222064607347119,0.50417276483707,0.50417276483707,-5,0.164079893881887
681892,"Funderburk, Kody",L,SI,68,0.402366863905325,-5,0.222064607347119,-0.00611110826975345,0.0119893448223992,-3,-0.00245890746948659
699134,"Rodriguez, Bradgley",R,CH,161,0.436314363143631,3,0.221462975546723,0.382267823858656,0.382267823858656,3,0.166788942117191
699134,"Rodriguez, Bradgley",R,SI,93,0.252032520325203,3,0.221462975546723,0.136093371923099,0.136093371923099,3,0.0342999555253339
699134,"Rodriguez, Bradgley",R,FF,89,0.241192411924119,3,0.221462975546723,0.0197752514880248,0.0197752514880248,3,0.00476964060280272
676974,"Meyer, Max",R,ST,253,0.310810810810811,-1,0.221308915591111,0.540070246502085,0.540070246502085,-1,0.167859671210107
676974,"Meyer, Max",R,SL,225,0.276412776412776,-1,0.221308915591111,0.2565780530191,0.2565780530191,-1,0.0709214520015939
676974,"Meyer, Max",R,FF,180,0.221130221130221,-1,0.221308915591111,-0.00305464327941281,0.0104766039594162,1,-0.000675473943850499
676974,"Meyer, Max",R,SI,77,0.0945945945945946,-1,0.221308915591111,-0.0382706803205603,0.0696246769931509,1,-0.00362019948978273
676974,"Meyer, Max",R,CH,79,0.097051597051597,-1,0.221308915591111,-0.13576833959725,0.00246916057298472,1,-0.0131765341869566
656302,"Cease, Dylan",R,SL,350,0.351758793969849,-4,0.218262318558119,0.821331715812321,0.821331715812321,-4,0.288910653803329
656302,"Cease, Dylan",R,FF,391,0.392964824120603,-4,0.218262318558119,0.0603356780695387,0.0603356780695387,-4,0.0237097991207936
656302,"Cease, Dylan",R,SI,84,0.0844221105527638,-4,0.218262318558119,-0.0353473721406669,0.0420075461174642,4,-0.00298409975860907
656302,"Cease, Dylan",R,CU,52,0.0522613065326633,-4,0.218262318558119,-0.0620840912357748,0.0981595439442447,1,-0.00324459572287466
656302,"Cease, Dylan",R,CH,89,0.0894472361809045,-4,0.218262318558119,-1.05638650481217,1.00334504249137,4,-0.0944908531942541
669211,"Akin, Keegan",L,SL,51,0.271276595744681,-5,0.217213542381915,0.444667735667936,0.444667735667936,-5,0.120627949569493
669211,"Akin, Keegan",L,CH,47,0.25,-5,0.217213542381915,0.361920352733879,0.361920352733879,-5,0.0904800881834698
669211,"Akin, Keegan",L,FF,90,0.478723404255319,-5,0.217213542381915,0.0127537207804774,0.0127537207804774,-5,0.00610550462895196
689441,"Crow, Coleman",R,FC,52,0.348993288590604,1,0.216700389713057,0.216700389713057,0.216700389713057,1,0.0756269816448253
657514,"Bernardino, Brennan",L,CU,69,0.262357414448669,2,0.216625696463102,0.499858464212792,0.499858464212792,2,0.131141574261151
657514,"Bernardino, Brennan",L,SI,133,0.505703422053232,2,0.216625696463102,0.069685388382435,0.069685388382435,2,0.0352401393721059
694973,"Skenes, Paul",R,SL,86,0.0798514391829155,-6,0.213558150195979,2.1227920410326,2.1227920410326,-6,0.169507999562492
694973,"Skenes, Paul",R,ST,131,0.121634168987929,-6,0.213558150195979,0.86133085504184,0.86133085504184,-6,0.104767262776677
694973,"Skenes, Paul",R,FS,136,0.12627669452182,-6,0.213558150195979,0.00802264808009232,0.0903541883397547,3,0.00101307348086588
694973,"Skenes, Paul",R,FF,475,0.441039925719591,-6,0.213558150195979,-0.00218532007497248,0.00778322142057875,-3,-0.000963813403539395
694973,"Skenes, Paul",R,SI,94,0.0872794800371402,-6,0.213558150195979,-0.0868384357680728,0.0385868608186214,2,-0.00757921352107599
694973,"Skenes, Paul",R,CH,150,0.139275766016713,-6,0.213558150195979,-0.389002404468515,0.385996842405965,3,-0.0541786078646957
690928,"Dobbins, Hunter",R,ST,65,0.173333333333333,-4,0.212851949868805,1.32554110724546,1.32554110724546,-4,0.229760458589213
690928,"Dobbins, Hunter",R,SI,43,0.114666666666667,-4,0.212851949868805,-0.0577030449700789,0.529519324067846,13,-0.00661661582323571
690928,"Dobbins, Hunter",R,SL,57,0.152,-4,0.212851949868805,-0.0894483895543083,0.17535650654869,3,-0.0135961552122549
690928,"Dobbins, Hunter",R,FF,133,0.354666666666667,-4,0.212851949868805,-0.113913547155955,0,0,-0.0404013380579786
640448,"Finnegan, Kyle",R,SL,45,0.144694533762058,-4,0.209626499765224,0.846584472585412,0.846584472585412,-4,0.122496145550944
640448,"Finnegan, Kyle",R,FS,104,0.334405144694534,-4,0.209626499765224,0.26782174905812,0.26782174905812,-4,0.0895609707461238
640448,"Finnegan, Kyle",R,FF,162,0.520900321543408,-4,0.209626499765224,-0.00466618358891029,0.0102210599955889,3,-0.00243061653184395
682120,"Herrin, Tim",L,CU,47,0.209821428571429,-3,0.20920177341458,1.15297185353187,1.15297185353187,-3,0.241918201410705
682120,"Herrin, Tim",L,SI,59,0.263392857142857,-3,0.20920177341458,0.050700266858928,0.050700266858928,-3,0.0133540881458784
682120,"Herrin, Tim",L,FF,61,0.272321428571429,-3,0.20920177341458,0.0122669015961689,0.0229328833701124,-2,0.00334054016681384
682120,"Herrin, Tim",L,SL,57,0.254464285714286,-3,0.20920177341458,-0.194176782687283,0.306354291893596,2,-0.0494110563088174
686751,"Johnson, Seth",R,SL,57,0.358490566037736,-8,0.206572491382947,0.439179037306193,0.439179037306193,-8,0.157441541675805
686751,"Johnson, Seth",R,FF,76,0.477987421383648,-8,0.206572491382947,0.0321175819405128,0.081846541461281,8,0.0153518001728237
605400,"Nola, Aaron",R,CU,365,0.376676986584107,3,0.206356612211737,0.506604638444801,0.506604638444801,3,0.190826308598919
605400,"Nola, Aaron",R,FF,206,0.212590299277606,3,0.206356612211737,0.0301887889069756,0.0301887889069756,3,0.00641784366856242
605400,"Nola, Aaron",R,SI,144,0.148606811145511,3,0.206356612211737,0.0256043009320993,0.0256043009320993,3,0.0038049735131293
605400,"Nola, Aaron",R,FC,84,0.086687306501548,3,0.206356612211737,0.0280542689115171,0.0446911070922514,-1,0.00243194900780953
605400,"Nola, Aaron",R,CH,155,0.159958720330237,3,0.206356612211737,-0.00199324787085113,0.00298243471893511,2,-0.000318837378722317
621121,"McCullers Jr., Lance",R,ST,47,0.163763066202091,-5,0.205117130733694,0.885188795102916,0.885188795102916,-5,0.144961231253788
621121,"McCullers Jr., Lance",R,CU,43,0.149825783972125,-5,0.205117130733694,0.439183991911921,0.707062900282851,3,0.0658010858962112
621121,"McCullers Jr., Lance",R,FC,81,0.282229965156794,-5,0.205117130733694,0.0699450438221101,0.0699450438221101,-5,0.0197405872808046
621121,"McCullers Jr., Lance",R,SI,64,0.222996515679443,-5,0.205117130733694,0.00956483736115687,0.107701621114776,3,0.00213292540457853
621121,"McCullers Jr., Lance",R,CH,42,0.146341463414634,-5,0.205117130733694,-0.236881855940988,0.333817868510172,5,-0.0346656374547788
687570,"Prielipp, Connor",L,CU,97,0.143916913946588,-2,0.203384681380583,1.05720943358635,1.05720943358635,-2,0.152150319076967
687570,"Prielipp, Connor",L,CH,79,0.117210682492582,-2,0.203384681380583,0.367347748521758,0.367347748521758,-2,0.0430570803163485
687570,"Prielipp, Connor",L,SL,208,0.308605341246291,-2,0.203384681380583,0.0181502299152495,0.254342199506519,2,0.00560125789669421
687570,"Prielipp, Connor",L,SI,93,0.137982195845697,-2,0.203384681380583,0.0194925242874579,0.0259357237188213,-1,0.00268962130375903
687570,"Prielipp, Connor",L,FF,197,0.292284866468843,-2,0.203384681380583,-0.000388652394351509,0.0064613509963627,-1,-0.000113597213185827
669160,"May, Dustin",R,ST,167,0.188914027149321,-3,0.203169056415395,1.04678964306563,1.04678964306563,-3,0.197753247049729
669160,"May, Dustin",R,FC,232,0.262443438914027,-3,0.203169056415395,0.0605903352957906,0.0605903352957906,-3,0.0159015359599812
669160,"May, Dustin",R,CU,42,0.0475113122171946,-3,0.203169056415395,0.1409124614976,0.759416223320396,-5,0.00669493595350589
669160,"May, Dustin",R,FF,208,0.235294117647059,-3,0.203169056415395,0.0217457747699145,0.0314346811902719,-5,0.0051166528870387
669160,"May, Dustin",R,CH,56,0.0633484162895928,-3,0.203169056415395,-0.104733992045241,0.212080581775471,5,-0.00663473252775281
669160,"May, Dustin",R,SI,179,0.202488687782805,-3,0.203169056415395,-0.0773504094406851,0.0930308825312175,5,-0.0156625829071071
596001,"Junis, Jakob",R,ST,83,0.419191919191919,-1,0.202186413661369,0.325541711878275,0.325541711878275,-1,0.136464454979277
596001,"Junis, Jakob",R,SI,45,0.227272727272727,-1,0.202186413661369,-0.025335580827592,0.0274085990888241,2,-0.00575808655172547
669711,"Weissert, Greg",R,FF,113,0.345565749235474,-13,0.201947174356632,0.233141004260686,0.233141004260686,-13,0.0805655458148547
669711,"Weissert, Greg",R,ST,43,0.131498470948012,-13,0.201947174356632,0.601757792852549,0.608237703037201,-11,0.0791302296411609
669711,"Weissert, Greg",R,SI,117,0.357798165137615,-13,0.201947174356632,0.0248808549166102,0.201071433134215,7,0.00890232423621832
666808,"Doval, Camilo",R,SL,59,0.262222222222222,-3,0.201722316923129,0.62702808862383,0.62702808862383,-3,0.164420698794693
666808,"Doval, Camilo",R,SI,126,0.56,-3,0.201722316923129,0.00257120160295995,0.0097628671658869,-1,0.00143987289765757
656492,"Griffin, Foster",L,ST,132,0.131868131868132,1,0.198766468896373,0.620031547403097,0.620031547403097,1,0.0817624018553535
656492,"Griffin, Foster",L,CU,100,0.0999000999000999,1,0.198766468896373,0.513804168816022,0.513804168816022,1,0.0513290877938084
656492,"Griffin, Foster",L,FC,381,0.380619380619381,1,0.198766468896373,0.0985733390637813,0.0985733390637813,1,0.0375189232600406
656492,"Griffin, Foster",L,FS,70,0.0699300699300699,1,0.198766468896373,0.33299838264965,0.33299838264965,1,0.0232866001852902
656492,"Griffin, Foster",L,FF,125,0.124875124875125,1,0.198766468896373,0.0326013199143709,0.0326013199143709,1,0.00407109389540096
656492,"Griffin, Foster",L,CH,93,0.0929070929070929,1,0.198766468896373,0.0164503805930316,0.0273013850196737,-1,0.00152835703811383
656492,"Griffin, Foster",L,SI,100,0.0999000999000999,1,0.198766468896373,-0.00730725126766404,0,0,-0.00072999513163477
669456,"Bieber, Shane",R,CU,72,0.209912536443149,-1,0.198558243118006,0.38796356188022,0.38796356188022,-1,0.0814384153217955
669456,"Bieber, Shane",R,SL,46,0.134110787172012,-1,0.198558243118006,0.586131235423537,0.761350463674887,-2,0.0786065213687543
669456,"Bieber, Shane",R,FC,52,0.151603498542274,-1,0.198558243118006,0.224166364114361,0.228263405389132,-2,0.0339844050552384
669456,"Bieber, Shane",R,FF,97,0.282798833819242,-1,0.198558243118006,-0.00163348065535699,0,0,-0.000461946424401248
669456,"Bieber, Shane",R,CH,62,0.180758017492711,-1,0.198558243118006,-0.0172250743453503,0.104828390710389,1,-0.00311357028983009
547973,"Chapman, Aroldis",L,FS,43,0.142857142857143,-3,0.198286841549486,0.635311170290099,0.635311170290099,-3,0.0907587386128713
547973,"Chapman, Aroldis",L,SI,123,0.408637873754153,-3,0.198286841549486,0.216555073134826,0.216555073134826,-3,0.0884926046364905
547973,"Chapman, Aroldis",L,FF,103,0.3421926910299,-3,0.198286841549486,-0.0059756693324864,0,0,-0.00204483036958837
669093,"Estrada, Jeremiah",R,FS,54,0.293478260869565,1,0.198080786559994,0.645339604564334,0.673613928551089,4,0.189393144817794
669093,"Estrada, Jeremiah",R,FF,118,0.641304347826087,1,0.198080786559994,-0.00659697761148311,0.00567041021171666,-2,-0.00423067042475547
676684,"Vest, Will",R,SL,60,0.285714285714286,-3,0.19601209616349,0.569734484206725,0.569734484206725,-3,0.162781281201921
676684,"Vest, Will",R,FF,98,0.466666666666667,-3,0.19601209616349,-0.0327975291691027,0,0,-0.0153055136122479
607259,"Martinez, Nick",R,CH,240,0.267558528428094,-2,0.195596476388053,0.728077326696228,0.728077326696228,-2,0.194803298112703
607259,"Martinez, Nick",R,FC,225,0.250836120401338,-2,0.195596476388053,-0.00114525664255272,0.0374696317289842,-1,-0.000287271733081785
607259,"Martinez, Nick",R,FF,111,0.123745819397993,-2,0.195596476388053,-0.0028168053434333,0.0066327163157382,-1,-0.000348567885307799
607259,"Martinez, Nick",R,SI,269,0.299888517279822,-2,0.195596476388053,-0.0330453075148503,0.0218592440963041,1,-0.00990990827368421
669373,"Skubal, Tarik",L,CH,269,0.30089485458613,-3,0.194606474825499,0.633370372200572,0.633370372200572,-3,0.190577886042454
669373,"Skubal, Tarik",L,FF,333,0.37248322147651,-3,0.194606474825499,0.0140685400370948,0.0140685400370948,-3,0.00524029511448834
669373,"Skubal, Tarik",L,SI,155,0.17337807606264,-3,0.194606474825499,0.00742677760339157,0.00742677760339157,-3,0.00128764041222113
669373,"Skubal, Tarik",L,SL,104,0.116331096196868,-3,0.194606474825499,-0.0832349005584401,0.00265271618058503,1,-0.00968280722380063
646241,"De Jesus, Enmanuel",L,FC,47,0.167857142857143,1,0.193703583703781,1.04856154138185,1.04856154138185,1,0.176008544446239
646241,"De Jesus, Enmanuel",L,CH,62,0.221428571428571,1,0.193703583703781,0.0267831714081023,0.0267831714081023,1,0.00593055938322265
646241,"De Jesus, Enmanuel",L,FF,117,0.417857142857143,1,0.193703583703781,0.00678163065223575,0.00678163065223575,1,0.00283375280825566
646241,"De Jesus, Enmanuel",L,SI,40,0.142857142857143,1,0.193703583703781,-0.00528116483387823,0,0,-0.000754452119125462
680694,"Bradish, Kyle",R,CU,210,0.221052631578947,-5,0.193364459213667,0.737463703397463,1.10301622284542,-7,0.163018292329965
680694,"Bradish, Kyle",R,SL,265,0.278947368421053,-5,0.193364459213667,0.0698657508249859,0.253734007511851,-3,0.0194888673353908
680694,"Bradish, Kyle",R,SI,303,0.318947368421053,-5,0.193364459213667,0.0255851386216811,0.275486109243445,7,0.00816031263407302
680694,"Bradish, Kyle",R,FF,172,0.181052631578947,-5,0.193364459213667,0.0148961486542202,0.0514086088579105,-7,0.00269698691423775
694918,"Tidwell, Blade",R,ST,78,0.419354838709677,-1,0.193092594432366,0.324728162841073,0.324728162841073,-1,0.136176326352708
694918,"Tidwell, Blade",R,FF,54,0.290322580645161,-1,0.193092594432366,0.00295232895312324,0.0051618669558937,1,0.000857127760584167
668909,"Williams, Gavin",R,CU,234,0.210242587601078,-2,0.192548962979034,0.742529076736174,0.742529076736174,-2,0.156111234462053
668909,"Williams, Gavin",R,ST,339,0.304582210242588,-2,0.192548962979034,0.155492861209215,0.155492861209215,-2,0.0473603593440466
668909,"Williams, Gavin",R,FC,78,0.0700808625336927,-2,0.192548962979034,-0.0259133017415203,0,0,-0.00181602653714159
668909,"Williams, Gavin",R,SI,176,0.158131176999102,-2,0.192548962979034,-0.0252720036613121,0.00523116661130238,2,-0.00399629168408889
668909,"Williams, Gavin",R,FF,286,0.25696316262354,-2,0.192548962979034,-0.0198873354206094,0,0,-0.00511031260583494
656550,"Holmes, Grant",R,SL,326,0.386714116251483,-2,0.191924840566246,0.418235641407313,0.418235641407313,-2,0.161737626451701
656550,"Holmes, Grant",R,CU,74,0.0877817319098458,-2,0.191924840566246,0.234486029581235,0.234486029581235,-2,0.0205835897853042
656550,"Holmes, Grant",R,CH,45,0.0533807829181495,-2,0.191924840566246,0.107220284484408,0.107220284484408,-2,0.00572350273048442
656550,"Holmes, Grant",R,FF,236,0.279952550415184,-2,0.191924840566246,0.00754892921019311,0.00754892921019311,-2,0.00211334198529724
656550,"Holmes, Grant",R,SI,87,0.103202846975089,-2,0.191924840566246,0.00917304564258378,0.00917304564258378,-2,0.000946684425747081
656550,"Holmes, Grant",R,FC,75,0.0889679715302491,-2,0.191924840566246,0.00921786990987702,0.0128281603342484,-1,0.000820095187711479
519242,"Sale, Chris",L,SL,380,0.38038038038038,-2,0.18853488051463,0.367502765998463,0.367502765998463,-2,0.139790841921337
519242,"Sale, Chris",L,CH,121,0.121121121121121,-2,0.18853488051463,0.275229155674033,0.275229155674033,-2,0.0333360639004584
519242,"Sale, Chris",L,FF,423,0.423423423423423,-2,0.18853488051463,0.0492337153648815,0.154160850498823,2,0.0208467083076525
519242,"Sale, Chris",L,SI,75,0.0750750750750751,-2,0.18853488051463,-0.072443931749375,0.037866619334425,2,-0.00543873361481794
678022,"Perkins, Jack",R,ST,183,0.277272727272727,-4,0.187789889926057,0.638280854189209,0.638280854189209,-4,0.176977873207008
678022,"Perkins, Jack",R,FF,219,0.331818181818182,-4,0.187789889926057,0.0234497471220501,0.0236103993293938,-5,0.0077810524541348
678022,"Perkins, Jack",R,FC,85,0.128787878787879,-4,0.187789889926057,0.0420113683071966,0.11375188540607,-5,0.00541055500926017
678022,"Perkins, Jack",R,CH,129,0.195454545454545,-4,0.187789889926057,-0.0762270158760824,0.317484443737283,5,-0.0148989167394161
641329,"Baker, Bryan",R,CH,117,0.404844290657439,4,0.186382262306676,0.428044318537991,0.428044318537991,4,0.17329129850846
641329,"Baker, Bryan",R,FF,162,0.560553633217993,4,0.186382262306676,0.0118485550285035,0.0188463304760696,2,0.00664175056961098
680742,"Bowlan, Jonathan",R,SL,50,0.168350168350168,-2,0.18541990027854,1.05098644924238,1.05098644924238,-2,0.1769337456637
680742,"Bowlan, Jonathan",R,FF,141,0.474747474747475,-2,0.18541990027854,-0.0137810485668648,0,0,-0.00654251800649137
680742,"Bowlan, Jonathan",R,CH,49,0.164983164983165,-2,0.18541990027854,-0.12460037851717,0.0399274449719672,2,-0.0205569648058631
683000,"Cornelio, Riley",R,SL,86,0.505882352941176,-4,0.184700590012858,0.368935316054468,0.368935316054468,-4,0.186637865768731
683000,"Cornelio, Riley",R,FF,83,0.488235294117647,-4,0.184700590012858,-0.00619322251218449,0.0128874620267262,-1,-0.00302374981477243
668674,"Erceg, Lucas",R,SL,87,0.262048192771084,-4,0.183878550618232,1.07812905838232,1.07812905838232,-4,0.282521771323078
